"IdNormativa";"TipoNormativa";"Titulo";"OrganoResp";"IdAprobadoPorOrg";"AprobadoPorOrg";"IdEntidad";"Entidad";"IdEstructuraResponsable";"EstructuraResponsable";"Caracter";"FAprobado";"FEntradaVigor";"Descripcion";"Documento";"BOUPV";"Numero";"TextoConsolidado";"Vigente";"FFinVigencia";"CreadoPor";"FCreado";"ModificadoPor";"FModificado";"Comentarios";"ContenidoCAS";"ContenidoVAL";"Verificada"
303;"Acuerdo";"Acuerdos del Consejo Social de 30 de abril de 2012";2;100;"Consejo Social";30;"Consejo Social";;;"Público";30/4/2012 0:00:00;;"Acuerdos del Consejo Social de 30 de abril de 2012 (CS 30-04-2012) - BOUPV 59
	· Aprobación de la liquidación del presupuesto 2011 de la Universitat Politècnica de València
	· Aprobación de balances, cuenta de resultados y memoria económica de la Fundación Ciudad Politécnica de la Innovación
	· Aprobación de balances, cuenta de resultados y memoria económica de 2011 de la Fundación SERVIPOLI
	· Aprobación de los siguientes Títulos Propios:
		· Especialista Universitario en Análisis y Diseño de Redes de Agua
		· Especialista Universitario en Seguridad de la Información 
			· Especialista Universitario en Diseño y Configuración de Redes Seguras
	· Aprobación de participación de la Universitat Politècnica de València en la Fundación para la Promoción Estratégica, el Desarrollo y la Innovación Urbana";;"59";;0;0;;"fmbaena";25/2/2021 14:32:46;"fmbaena";25/2/2021 14:33:11;;;;1
304;"Reglamento";"Reglamento por el que se establece la Normativa sobre Prácticas en Empresas e Instituciones de los Alumnos de la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";8/3/2012 0:00:00;26/4/2012 0:00:00;"Reglamento por el que se establece la Normativa sobre Prácticas en Empresas e Instituciones de los Alumnos de la Universitat Politècnica de València (CG 25-04-2012) - BOUPV 59
Aprobado por el Consejo de Gobierno en su sesión de 8 de marzo de 2012";;"59";;0;0;28/5/2015 0:00:00;"fmbaena";25/2/2021 14:33:29;"p4c0b43n4";11/10/2023 20:42:37;"Deroga: 
  Reglamento por el que se establece la Normativa sobre Prácticas en Empresas e Instituciones de los Alumnos de la Universidad Politécnica de Valencia aprobado por el Consejo de Gobierno de 14 de diciembre de 2006 (BOUPV 1)";;;1
305;"Acuerdo";"Acuerdos del Consejo de Gobierno de 29 de mayo de 2012";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";29/5/2012 0:00:00;;"Acuerdos del Consejo de Gobierno de 29 de mayo de 2012 (CG 29-05-2012) - BOUPV 60
	· Aprobación del procedimiento para la extinción del derecho a examen para los Proyectos o Trabajos Fin de Carrera en los planes en vías de extinción
	· Aprobación de las directrices para la extinción o modificación de Planes de Estudios de Grado o Máster Universitario
	· Aprobación de la modificación parcial del Reglamento para la Creación y Regulación del Funcionamiento de Alumni Universitat Politècnica de València:
	· Aprobación de la Declaración Ambiental 2011 de la Universitat Politècnica de València
	· Aprobación del Plan Ambiental 2012 de la Universitat Politècnica de València
	· Aprobación de evaluación curricular de alumnos
	· Aprobación del Acuerdo en relación al RD Ley 14/2012, de 20 de abril, de medidas urgentes de racionalización del gasto público en el ámbito educativo";;"60";;0;0;;"p4c0b43n4";25/2/2021 18:35:19;"p4c0b43n4";25/2/2021 18:36:33;;;;1
306;"Modif. Reglam.";"Aprobación de la modificación parcial del Reglamento para la Creación y Regulación del Funcionamiento de Alumni UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";29/5/2012 0:00:00;30/5/2012 0:00:00;"Aprobación de la modificación parcial del Reglamento para la Creación y Regulación del Funcionamiento de Alumni Universitat Politècnica de València  (CG 29-05-2012) - BOUPV 60
Aprobado por el Consejo de Gobierno en su sesión de 29 de mayo de 2012";;"60";;0;0;;"p4c0b43n4";25/2/2021 18:37:01;"p4c0b43n4";1/11/2023 19:29:49;;;;1
307;"Plan";"Plan Ambiental de la UPV del año 2012";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";29/5/2012 0:00:00;1/1/2012 0:00:00;"Plan Ambiental de la Universitat Politècnica de València del año 2012 (CG 29-05-2012) - BOUPV 60
Aprobado por el Consejo de Gobierno en su sesión de 29 de mayo de 2012";;"60";;0;0;31/12/2012 0:00:00;"p4c0b43n4";25/2/2021 18:40:03;"p4c0b43n4";25/2/2021 20:01:45;;;;1
308;"Acuerdo";"Acuerdo del Consejo de Gobierno Real Decreto Ley 14-2012, de 20 de abril, de racionalización del gasto ámbito educativo (Comunicado)";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";29/5/2012 0:00:00;;"Acuerdo del Consejo de Gobierno en relación con el Real Decreto Ley 14/2012, de 20 de abril, de medidas urgentes de racionalización del gasto público en el ámbito educativo (Comunicado) (CG 29-05-2012) - BOUPV 60
Aprobado por el Consejo de Gobierno en su sesión de 29 de mayo de 2012";;"60";;0;0;;"p4c0b43n4";25/2/2021 20:02:01;"p4c0b43n4";25/2/2021 20:02:28;;;;1
309;"Acuerdo";"Acuerdos del Consejo de Gobierno de 26 de junio de 2012";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";26/6/2012 0:00:00;;"Acuerdos del Consell de Gobierno de 26 de junio de 2012 (CG 26-06-2012) - BOUPV 61
	· Aprobación de participación de la Universitat Politècnica de València en la Fundación de Estudios Bursátiles y Financieros. Fundación de la Comunitat Valenciana
	· Aprobación de participación de la Universitat Politècnica de València en la Eclipse Foundation
	· Aprobación de participación de la Universitat Politècnica de València en la OPC Foundation
	· Aprobación de participación de la Universitat Politècnica de València en la Fundación para el Fomento de la Investigación Sanitaria y Biomédica de la Comunitat Valenciana
	· Aprobación de participación de la Universitat Politècnica de València en la Asociación de Oficinas de Congresos de Universidades y Fundaciones Universitarias (OCUE)
	· Aprobación de modificación parcial de los Estatutos de la Fundación Servipoli
		Todos los Acuerdos anteriores están pendientes de su aprobación definitiva por el Consejo Social
	· Aprobación de modificación parcial del Reglamento para la Creación y Funcionamiento de Cátedras y Aulas de Empresa de la Universitat Politècnica de València
	· Aprobación del convenio de colaboración entre la Universitat de València, Universitat de Barcelona (UB), Universidad Cardenal Herrera-CEU (UCH-CEU), Universitat Illes Balears (UIB) y Universitat Politècnica de València (UPV) para la organización y desarrollo de las enseñanzas conjuntas conducentes a la obtención del título oficial de Máster Interuniversitario en Química Orgánica, Experimental e Industrial
	· Aprobación de modificación de calendario académico del curso 2012-2013:
	· Aprobación de modificación de la Relación de Puestos de Trabajo del Personal Docente e Investigador
	· Aprobación de evaluación curricular de alumnos";;"61";;0;0;;"p4c0b43n4";25/2/2021 20:05:03;"p4c0b43n4";25/2/2021 20:05:26;;;;1
310;"Modif. Acuerdo";"Modificación de calendario académico del curso 2012-2013";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";26/6/2012 0:00:00;26/6/2012 0:00:00;"Modificación de calendario académico del curso 2012-2013 (CG 26-06-2012) - BOUPV 61
Aprobado por el Consejo de Gobierno en su sesión de 26 de junio de 2012";;"61";;0;0;30/9/2013 0:00:00;"p4c0b43n4";25/2/2021 20:05:33;"p4c0b43n4";25/2/2021 20:06:29;"Modifica: 
  Calendario académico para el curso 2012-2013, aprobado por el Consejo de Gobierno en su sesión de 1 de febrero de 2012 (BOUPV 56)";;;1
311;"Modif. Acuerdo";"Corrección de errores de las cuentas anuales de la UPV del año 2011, aprobadas por el CG 25-04-2012 y CS 30-04-2012";2;100;"Consejo Social";30;"Consejo Social";;;"Público";17/7/2012 0:00:00;;"Corrección de errores de las cuentas anuales de la Universitat Politècnica de València del año 2011, aprobadas por el Consejo de Gobierno de 25 de abril de 2012 y por el Consejo Social de 30 de abril de 2012 - BOUPV 61";;"61";;0;0;;"p4c0b43n4";25/2/2021 20:07:13;"p4c0b43n4";18/11/2023 21:50:08;;;;1
312;"Informe";"Convenios firmados por la UPV y depositados en la Secretaría General de la universidad desde la publicación anterior del BOUPV";2;;;;;;;"Público";17/7/2012 0:00:00;;"Convenios firmados por la Universitat Politècnica de València y depositados en la Secretaría General de la Universitat desde la publicación del anterior número del BOUPV (CG 2012-06-26) - BOUPV 61";;"61";;0;0;;"p4c0b43n4";25/2/2021 20:08:43;"p4c0b43n4";25/2/2021 20:09:46;;;;1
313;"Acuerdo";"Acuerdos del Consejo de Gobierno de 24 de julio de 2012";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";24/7/2012 0:00:00;;"Acuerdos del Consejo de Gobierno de 24 de julio de 2012 (CG 24-07-2012) - BOUPV 62
	· Aprobación de adecuación de diversas Comisiones del Consejo de Gobierno, como consecuencia de las recientes elecciones a órganos colegiados y unipersonales de las Escuelas y Facultades, Departamentos e Institutos Universitarios de Investigación
	· Aprobación de participación de la Universitat Politècnica de València en la Fundación de la Comunitat Valenciana para la restauración de la Insigne Colegiata de Gandia
	· Aprobación de la Normativa de regulación del Profesorado Emérito “Ad honorem” de la Universitat Politècnica de València
	· Aprobación de los acuerdos adoptados en relación con el Programa de Incentivación de la Jubilación del PDI y del PAS:
	· Acuerdo de la Mesa General de Negociación de la UPV
	· Acuerdo de suspensión y aprobar la propuesta de medidas en relación con el RD Ley 20/2012, de 13 de julio
	· Aprobación del convenio de colaboración entre la Universitat de València y la Universitat Politècnica de València para la organización y desarrollo de las enseñanzas conjuntas conducentes a la obtención del título oficial de Máster Interuniversitario en Acuicultura
	· Aprobación del acuerdo de la Comisión Académica de rechazar la denominación de Grado en Ingeniería de Construcción Arquitectónica para el título que habilita para el ejercicio de la profesión regulada de Arquitecto Técnico, en virtud de las decisiones judiciales habidas al respecto y sin renunciar a las oportunas reclamaciones a realizar ante las instancias judiciales pertinentes para defender la denominación que en su momento fue aprobada de Grado en Ingeniería de Edificación. Al mismo tiempo insta a la ETSI de Edificación a que antes de la celebración de la próxima Comisión Académica, y para poder expedir los títulos a los estudiantes que hayan finalizado sus estudios, haga llegar al Vicerrectorado de Estudios y  Convergencia Europea la propuesta de nueva denominación, que en ningún caso debe contemplar la denominación de Ingeniería, ni cualquier otra denominación que pueda resultar inadecuada de acuerdo con la doctrina establecida por el Tribunal Supremo
	· Aprobación de la memoria de verificación del Programa de Doctorado en Ingeniería del Agua y Medioambiental por la Universitat Politècnica de València
	· Aprobación de reconocimiento de EYE 2021, SL, como empresa de base tecnológica y de la participación de la Universitat Politècnica de València
	· Aprobación de modificación de las participaciones de la Universitat Politència de València en la empresa Advanced Wave Sensors, SL
	· Aprobación de retribuciones adicionales establecidas por la Generalitat Valenciana
	· Aprobación de modificación de la Relación de Puestos de Trabajo del Personal Docente e Investigador condicionada a la autorización previa y expresa de la Conselleria de Educación, Formación y Empleo
	· Aprobación de exención de precios públicos y reducción de cuotas por las prestaciones del Servicio de Deportes de la Universitat Politècnica de València
	· Aprobación de evaluación curricular de alumnos";;"62";;0;0;;"p4c0b43n4";25/2/2021 20:10:09;"p4c0b43n4";25/2/2021 20:10:34;;;;1
314;"Acuerdo";"Acuerdos del Consejo Social de 25 de julio de 2012";2;100;"Consejo Social";30;"Consejo Social";;;"Público";25/7/2012 0:00:00;;"Acuerdos del Consejo Social de 25 de julio de 2012 (CS 25-07-2012) - BOUPV 62
	· Aprobación de la participación de la Universitat Politècnica de València en la Fundación de Estudios Bursátiles y Financieros
	· Aprobación de la participación de la Universitat Politècnica de València en la Eclipse Foundation
	· Aprobación de la participación de la Universitat Politècnica de València en la OPC Foundation
	· Aprobación de la participación de la Universitat Politècnica de València en la Fundación para el Fomento de la Investigación Sanitaria y Biomédica de la Comunidad Valenciana
	· Aprobación de la participación de la Universitat Politècnica de València en la Asociación de Oficinas de Congresos de Universidades y Fundaciones Universitarias (OCUE)
	· Aprobación del reconocimiento de EYE 2021, SL, como empresa de base tecnológica y de la participación de la Universitat Politècnica de València en la misma
	· Aprobación de la modificación de las participaciones de la UPV en la empresa AWSensors
	· Aprobación de la modificación parcial de los Estatutos de la Fundación Servipoli
	· Ratificación de la revocación de la adscripción de Ford España, SL, como centro adscrito a la Universitat Politècnica de València
	· Aprobación de la exención de las tasas deportivas establecidas en el apartado 9.3.7 de las normas de funcionamiento del presupuesto de la Universitat Politècnica de València
	· Aprobación de los acuerdos adoptados en relación con el Programa de Incentivación de la Jubilación del PDI y del PAS
	· Acuerdo de la Mesa General de Negociación de la UPV
	· Acuerdo de suspensión y aprobar la propuesta de medidas en relación con el RD Ley 20/2012, de 13 de julio";;"62";;0;0;;"p4c0b43n4";25/2/2021 20:10:43;"p4c0b43n4";25/2/2021 20:11:10;;;;1
315;"Normativa";"Normativa de regulación del Profesorado Emérito “Ad honorem” de la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";24/7/2012 0:00:00;24/7/2012 0:00:00;"Normativa de regulación del Profesorado Emérito “Ad honorem” de la Universitat Politècnica de València (CG 24-07-2012) - BOUPV 62
Aprobada por el Consejo de Gobierno en su sesión de 24 de julio de 2012";;"62";;0;0;4/10/2016 0:00:00;"p4c0b43n4";25/2/2021 20:12:02;"fmbaena";6/11/2023 14:23:09;;;;1
316;"Acuerdo";"Ratificación acuerdos en relación Programa de Incentivación de la Jubilación PDI y PAS";2;100;"Consejo Social";30;"Consejo Social";;;"Público";24/7/2012 0:00:00;25/7/2012 0:00:00;"Ratificación de los acuerdos adoptados en relación con el Programa de Incentivación de la Jubilación del PDI y el PAS (CG 24-07-2012) - BOUPV 62
Aprobados por el Consejo de Gobierno en su sesión de 24 de julio de 2012 y ratificados por el Consejo Social en su sesión de 25 de julio de 2012";;"62";;0;0;;"p4c0b43n4";25/2/2021 20:12:48;"p4c0b43n4";25/2/2021 20:16:09;;;;1
317;"Acuerdo";"Exención de precios públicos y reducción de cuotas por las prestaciones del Servicio de Deportes de la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";24/7/2012 0:00:00;25/7/2012 0:00:00;"Exención de precios públicos y reducción de cuotas por las prestaciones del Servicio de Deportes de la Universitat Politècnica de València (CG 24-07-2012) - BOUPV 62
Aprobados por el Consejo de Gobierno en su sesión de 24 de julio de 2012";;"62";;0;0;;"p4c0b43n4";25/2/2021 20:16:09;"fmbaena";14/11/2023 8:07:16;;;;1
318;"Acuerdo";"Acuerdos del Consejo de Gobierno de 26 de septiembre de 2012";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";26/9/2012 0:00:00;;"Acuerdos del Consejo de Gobierno de 26 de septiembre de 2012 (CG 26-09-2012) - BOUPV 63
	· Aprobación de la adecuación de diversas Comisiones del Consejo de Gobierno
	· Aprobación de la modificación parcial de la Normativa de Regulación del Profesorado Emérito “Ad honorem”
	· Aprobación de la convocatoria de elecciones y calendario a representantes de alumnos a Claustro, Escuelas y Facultades, Departamentos e Institutos Universitarios de Investigación 2012
	· Aprobación del cambio de denominación del Grado en Ingeniería de Edificación por la de Grado en Arquitectura Técnica
	· Aprobación de la autorización para la realización de una convocatoria extraordinaria de examen en el curso 2012-2013 de asignaturas de primer curso de planes en extinción
	· Aprobación del reconocimiento de Food Design, SL, como empresa de base tecnológica y de la participación de la Universitat Politècnica de València
	· Aprobación de la modificación de la Relación de Puestos de Trabajo del personal docente e investigador
	· Aprobación de los siguientes Títulos Propios:
		· Diploma de Especialización en Expresión Gráfica Avanzada en Arquitectura y Diseño
		· Máster en Arteterapia. Aspectos Educativos, Sociales y Terapéuticos del Arte como Experiencia de Creación Acompañada
	· Aprobación de la evaluación curricular de alumnos";;"63";;0;0;;"p4c0b43n4";25/2/2021 20:18:15;"p4c0b43n4";25/2/2021 20:18:39;;;;1
